AGID,SoftVend,SoftReg,SPID,TMID,TMRef,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
996,PROPERTYIQ,Simply Strata ,17092.0,100001811,,N,Back Schwartz Vaughan ,Judy Wong,N,Solicitors,"Level 1, 156 Edgecliff Road  ",WOOLLAHRA,NSW,2025,02 8383 3777,,02 8383 3700,jwong@bsv.com.au,,,U,,,,29/04/2024,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
996,PROPERTYIQ,Simply Strata ,186880.0,100001812,,Z,Denny Conveyancing ,Paul Denny / abbey,N,Conveyancing ,88 Longueville Road  ,LANE COVE,NSW,2066,02 9429 0000,,,abbey@pauldenny.com.au,,,U,,05/08/20 NEW-RECORD :,,5/08/2020,
996,PROPERTYIQ,Simply Strata ,0.0,100001813,,X,VARDS GRAPHICS,,N,,PO Box 70  ,BUXTON,NSW,2571,0418 114 843,,,vardsgraphics@bigpond.com,,60473945680,R,,05/08/20 Not monitored by Trades Monitor :,,5/08/2020,
996,PROPERTYIQ,Simply Strata ,14489.0,100001815,,Z,Roadworx Group Pty Ltd ,Adam Williamson & Joe (site supervisor),N,Road Sealing,6 Keevers Place  ,KEMBLA GRANGE,NSW,2526,02 4224 0255,0488 102 086,,awilliamson@roadworx.net.au,,,U,,05/08/20 NEW-RECORD :,,5/01/2022,
996,PROPERTYIQ,Simply Strata ,75541.0,100001816,,Z,Storey & Gough ,Ross Russo,N,Solicitors,P. O. Box 2406  ,NORTH PARRAMATTA,NSW,1750,02 9689 0700,,02 9635 7556,siobhan@sglaw.com.au,,98262716211,U,,,,11/03/2024,Description|Status|Comments|Legal Professional Indemnity|||
996,PROPERTYIQ,Simply Strata ,160625.0,100001817,,Z,Connolly Conveyancing ,Deb Connolly,N,Conveyancing ,P. O. Box 1296  ,NARELLAN,NSW,2567,,,,deb@connollyconveyancing.com.au,,35626537380,U,,05/08/20 NEW-RECORD :,,5/08/2020,
996,PROPERTYIQ,Simply Strata ,147424.0,100001818,,Z,Wizard Sliding Door Repairs,Steven McAlister,N,,9/26 Wilson Street  ,ST MARYS,NSW,2760,0422 256 853,0422 256 853,,wizardslidingdoorrepairs@gmail.com,,32720386137,R,,"15/08/2023 - No NSW OFT License held - restricted to $5,000 per job.  14/08/2023 - No QBCC licence held - restricted to $3,300 per job",,29/04/2024,Description|Status|Comments|Public Liability|2024-06-02|$5m|
996,PROPERTYIQ,Simply Strata ,160643.0,100001819,,Z,Rorland Quality Carpentry & Construction Pry Ltd.,Rory Douglas Lander,N,Carpenter/General,17 Hood St  ,MITTAGONG,NSW,2575,,,,rorland1986@gmail.com,,82165202479,U,,05/08/20 NEW-RECORD :,,5/08/2020,
996,PROPERTYIQ,Simply Strata ,144539.0,100001821,,Y,Strata Living Landscapes  ,Andrew Parker,N,Gardener,4/93 Yorktown Parade  ,MAROUBRA,NSW,2035,,0404 189 945,,andrew@stratalivinglandscapes.com,,49623053163,U,,,,11/03/2024,Description|Status|Comments|Public Liability / Product Liability|2025-01-29|$5M|Workers Compensation|2024-12-31||
996,PROPERTYIQ,Simply Strata ,0.0,100001822,,X,THE SPA MARKET PTY LTD,,N,,Unit 3/320 Narellan Road  ,MOUNT ANNAN,NSW,2567,,,,accounts@thespamarket.com.au,,41621604037,R,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,153484.0,100001823,,Z,Lohman Electrical.   ,Zach Lohman,N,Electrical,1/3 Carrington Street  ,BOWRAL,NSW,2576,,0416 168 044,,info@lohmanelectrical.com,,38902485579,U,,19/12/19 Contractor called Will call strata,,7/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001824,,X,Marrissa Mitchell,,N,,Thornton Place  ,,,,,,,,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,166729.0,100001825,,N,ENE SERVICES,Ben,N,,4/11 Priestley Street PO Box 259 PO Box 259,MITTAGONG,NSW,2576,0416 030 238,,,office@eneservices.com.au,,90607566601,R,,08/09/23 Expired PL :,,9/10/2023,Description|Status|Comments|Licence - Company - Electrician |2028-07-26||Licence -Individual -Electrician   |2026-08-12||Workers Compensation|2023-08-31||Public Liability|2023-09-07|$20M|
996,PROPERTYIQ,Simply Strata ,87907.0,100001826,,Y,Argus Lawyers. ,Marina Helou,N,Solicitors,P. O. Box A275  ,SYDNEY SOUTH,NSW,2000,02 9287 3500,,02 9287 1599,marinah@arguslawyers.com.au,,,U,,,,29/04/2024,Description|Status|Comments|Legal Professional Indemnity|2025-06-04||
996,PROPERTYIQ,Simply Strata ,155905.0,100001827,,N,Statewide Roof Plumbing Pty Ltd. ,Harley Herewini,N,Roofer,18 Rowe Avenue  ,LURNEA,NSW,2170,,,,Chad.herewini@hotmail.com,,84159375381,U,,,,12/05/2022,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,166789.0,100001828,,N,I NAILED IT,Michael,N,,16 Tucabia Street  ,SOUTH COOGEE,NSW,2034,,0403 038 799,,inaileditsydney@gmail.com,,18002271874,R,,NO OFT Licence held work limit $5000,,1/02/2023,Description|Status|Comments|Public Liability|2024-01-29||
996,PROPERTYIQ,Simply Strata ,0.0,100001829,,Z,NY PAINTING & MAINTENANCE,,N,,  ,,,,,,,,,84752042974,R,,08/03/22 Insufficient Information :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,121568.0,100001830,,N,VINCENT HAYES GARDENER,Vincent or David,N,,116 Panorama Avenue  ,CHARMHAVEN,NSW,2263,243921417,0491 650 770,,caf23-@hotmail.com,,65789631668,R,,17/07/23 Expired PL :,,16/08/2023,Description|Status|Comments|Public Liability|2023-07-14|$5M|
996,PROPERTYIQ,Simply Strata ,95633.0,100001831,,Z,A1 GARDENS  AND DESIGNS,Joan Pratt,N,,PO Box 274  ,SUTHERLAND,NSW,1499,,0425 300 161,,a1gardenanddesigns@gmail.com,,89316700898,R,,28/09/21 - per Joan - declined to up PL. no longer have contract with client. ,,29/04/2024,Description|Status|Comments|Public Liability & Professional Indemnity||$10M & $1M|
996,PROPERTYIQ,Simply Strata ,166808.0,100001832,A,Z,Paddington Renovations,Tim Penton,N,Plastering,67 York Rd  ,QUEENS PARK,NSW,2022,,0410 217 395,,paddington_carpentry@outlook.com,,80145579961,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,75163.0,100001833,,N,Prime Lawyers PEL Pty Ltd.,Michael Duong,N,Solicitors,P. O. Box 1096   ,SUTHERLAND,NSW,2232,02 9521 2222,,02 9521 2288,mike@primelaw.com.au,,,U,,,,29/04/2024,Description|Status|Comments|LLaw Society Registration|2024-06-30||
996,PROPERTYIQ,Simply Strata ,0.0,100001834,,X,Shire Agents.,Brendan & Debra McLaughlin,N,Real Estate Agent ,"Suite 2, 365 Port Hacking Road  ",CARINGBAH,NSW,2229,02 9524 2499,,,accounts@shireagents.com.au,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,151359.0,100001835,,Z,On Board Building Services P/L,Dale Perrett,N,Builder,16 Louis Street  ,CORRIMAL,NSW,2518,0434 994 029,0434 994 029,,Dale@onboardbuilding.com.au,,72324596006,R,,04/03/22 NEW-RECORD :,,7/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001836,,X,Stephen Maitz & Associates.,Stephen Maitz,N,Solicitors,P. O. Box 690  ,PICTON,NSW,2571,02 4677 3080,,02 4677 3088,smaoffice@bigpond.com,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,152612.0,100001837,,Y,DAN THE MAN STRATA CLEANING,Dan Bergin,N,,15 Hawkesbury Esplanade  ,SYLVANIA WATERS,NSW,2224,0405 564 087,0405 564 087,,dan@danthemancleaning.com.au,,44281998045,R,,mowing,,19/06/2024,Description|Status|Comments|Public Liability / Product Liability|2025-01-04|$10M|Workers Compensation|2024-12-31||
996,PROPERTYIQ,Simply Strata ,159133.0,100001838,,Z,Hire A Hubby Sans Souci.  ,,N,Handyman,P.O. Box 125  ,SANS SOUCI,NSW,2219,,0427 219 127,,sanssouci.nsw@hireahubby.com.au,,62630240783,U,,04/03/22 NEW-RECORD :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,50162.0,100001839,,N,Dormakaba Service,,N,,12-14 Yulong Close  ,MOOREBANK,NSW,2170,1800 675 411,,,creditoffice.au@dormakaba.com,,14067969466,R,,APPROVED FOR SERVICING ONLY,,22/07/2024,Description|Status|Comments|Workers Compensation|2025-06-30||Public Liability|2024-07-01|$20M|
996,PROPERTYIQ,Simply Strata ,121617.0,100001840,,Y,BELLS ACCESS CONTROL SERVICES,Nick,N,Intercoms/CCTV,"Unit 27/17-21 Bowden St,  ",ALEXANDRIA,NSW,2015,(02) 8394 9290,,,admin@bellsaccess.com.au,,64169580492,R,,5/12/19 SWMS RQ sent,,12/07/2024,Description|Status|Comments|Workers Compensation|2024-07-31||Public Liability|2024-08-24|$20M|Security Service - Master Licence|2026-07-31||
996,PROPERTYIQ,Simply Strata ,0.0,100001841,,X,MELISSA ROMAN,,N,,  ,,,,,,,jre@acenet.com.au,,,R,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,93695.0,100001842,,N,JUNO FIRE PTY LTD,,N,,PO Box 3254  ,BLAKEHURST,NSW,2221,1300 761 591,,,service@junofire.com.au,,70145625930,R,,"11/09/23 Expired PL : Servicing: Licenced for electrical work, not licenced for plumbing work.",,19/12/2023,Description|Status|Comments|Licence - Company - Electrical Contractor|Held||Workers Compensation|Held||Public Liability|10-Sep-23|$20M|NSW:OFT : Licence - Individual - Electrican|16-Nov-25||Professional Indemnity|10-Sep-23|$2M$4M|NSW:FPA : Fire Accreditation NSW|31-Jul-24||
996,PROPERTYIQ,Simply Strata ,143993.0,100001844,,Y,HEIGHT SAFETY ENGINEERS,Phil Bryant,N,,1/4 Austool Place  ,INGLEBURN,NSW,2565,1300 884 978,0438 491 233,,ar@heightsafety.net,,30619530479,R,,,,12/03/2024,Description|Status|Comments|Public Liability / Product Liability|2025-03-10|$20M|Professional Indemnity|2025-03-10|$10M|Workers Compensation|2024-09-30||
996,PROPERTYIQ,Simply Strata ,166813.0,100001845,,Z,Rodney Young  ,Rodney Young,N,Handyman,1239 Nowra Road  ,FITZROY FALLS,NSW,2577,02 4887 7195,0417 074 061,,rycarp1@bigpond.com,,32171241075,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,106301.0,100001846,,Z,ABI Building & Maintenance.  ,,N,Builder,P. O. Box 659  ,MATRAVILLE,NSW,2036,02 9661 3163,0410 591 109,,abi.buildingandmaintenance@yahoo.com.au,,58573348536,U,,04/03/22 RQ PL sent:07/05/21 Expired PL : Business Registration Sighted -,,4/03/2022,Description|Status|Comments|Licence - Individual - Builder Wall & Floor Tiler|2022-03-08||Public Liability - Tilers Wall & Floor / Handyman Work On Residential Proper5ties & CarpEntry ( No Workshop) |2021-05-06|$20M|
996,PROPERTYIQ,Simply Strata ,3279.0,100001847,,N,R.O.H. CONTRACTING SERVICES PTY LTD,Robert McDonald,N,,3/84 Queen Street  ,BERRY,NSW,2535,4464 3214,0412 810 435,,robert@rohcontracting.com,,20085508710,R,,15/11/23 Expired PL : Waterproofing,,18/12/2023,Description|Status|Comments|Workers Compensation|2024-09-30||Public Liability|2023-11-14|$20m|Licence - Individual - Waterproofing|2026-05-18||Professional Indemnity|2023-11-14|$2m|
996,PROPERTYIQ,Simply Strata ,48322.0,100001848,,N,INDEPENDENT ASPHALT SERVICES,,N,,PO Box 57  ,SILVERDALE,NSW,2752,,,,accounts@iasg.com.au,,34117464,R,,30/11/22 Expired PL :,,4/01/2023,"Description|Status|Comments|Licence - Individual - Minor Trade Work Restricted to Asphalting, Bitumen & Gravel Driveways|2023-06-28||Workers Compensation|2022-11-30||Public Liability|2022-11-28|$20M|Licence - Company - Minor Trade Work Restricted to Asphalting, Bitumen & Gravel Driveways|2027-09-20||"
996,PROPERTYIQ,Simply Strata ,0.0,100001849,,X,DP270131,,N,,Narellan Road  ,NARELLAN,NSW,2567,,,,denise@macarthurstrata.com.au,,6.45E+11,R,,04/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001850,,X,DR CELESTE ROSSETTO,,N,Owner,7 Ascot Road PO Box 259 PO Box 259,BOWRAL,NSW,2576,,,,celeste@celesterossetto.id.au,,,U,,04/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001852,,X,SAI Global   ,Vaishali Kapoor,N,Legal ,"Level 20, 535 Bourke Street  ",MELBOURNE,VIC,3000,1300 730 800,,1300 741 033,Vaishali.Kapoor@saiglobal.com,,,U,,07/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,14489.0,100001853,,Z,Santone Lawyers   ,Katherine Harley,N,Solicitors,P. O. Box Q1590 QVB  ,SYDNEY,NSW,1230,02 8115 9820,,02 9261 0088,katherine@santone.com.au,,,U,,04/03/22 NEW-RECORD :,,7/03/2022,
996,PROPERTYIQ,Simply Strata ,88268.0,100001854,,N,QUANTUM BUILDING CONSULTANTS,,N,,PO Box 272  ,MACARTHUR SQUARE,NSW,2560,0407 922 040,,,zac922@bigpond.com,,,R,,27/01/23 Expired PI :,,29/04/2024,Description|Status|Comments|Public Liability|2024-01-30|$10M|Professional Indemnity|2023-01-22|$5M|
996,PROPERTYIQ,Simply Strata ,0.0,100001856,,X,BARTHOLOMEUS LUIS M LISMONT,,N,,  ,,,,,,,Bart.Lismont@oilsearch.com,,,R,,04/03/22 Owner Not Monitored  :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,133004.0,100001857,,Z,READY SET FLOW PLUMBING CO PTY LTD,Shane,N,,18 Parma Way  ,BLACKBUTT,NSW,2529,0411 795 710,0411 795 710,,readysetflow@bigpond.com,,66131108622,R,,,,7/03/2022,"Description|Status|Comments|Licence - Company - Plumber And Roof Plumber, Drainer, Gasfitter and LP Gasfitter|||Licence - Individual - Plumber And Roof Plumber, Drainer, Gasfitter and LP Gasfitter|||Workers Compensation|||Public Liability||$20M|"
996,PROPERTYIQ,Simply Strata ,48604.0,100001858,,N,Mills Oakley   ,Robin King or Barbara Roberts,N,Solicitors,P. O. Box H316  ,AUSTRALIA SQUARE,NSW,1215,02 8035 7892,,02 9247 1315,rking@millsoakley.com.au,,51493069734,U,,,,6/09/2023,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
996,PROPERTYIQ,Simply Strata ,0.0,100001859,,X,H & S BEVERIDGE,,N,,  ,,,,,,,bullagreen1@bigpond.com,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,69201.0,100001860,,Y,All Aussie Fire Pty Ltd,,N,Fire,PO Box 567  ,MOOREBANK,NSW,1875,9602 4443,,,enquiries@allaussiefire.com.au,,21131954535,R,,22/12/16 SWMS held - see scanned section General Insurance : Not Licenced for  plumbing Work.,,20/06/2024,Description|Status|Comments|Fire Accreditation NSW|2025-10-31|FPAS Inspect & Test Qualified|Public Liability / Product Liability|2025-05-27|$20M|Professional Indemnity|2025-05-27|$10M|Workers Compensation|2025-06-30||Licence - Company - Electrician |2026-12-20||Licence - Individual - Electrician |2025-10-13||Fire Safety Assessor|2024-07-31||Fire Accreditation NSW|2024-07-31||OHS Trades Monitor acc
996,PROPERTYIQ,Simply Strata ,52372.0,100001862,,Z,R & M DEVELOPMENTS PTY LTD,,N,,PO Box 420  ,BEXLEY ,NSW,2207,0416 288 690,,,randmdevelopments@hotmail.com,,66153705214,R,,01/08/16 Expired PL :,,7/03/2022,Description|Status|Comments|Licence - Company - Builder|2017-11-22||Workers Compensation|2016-06-30||Public Liability|2016-07-31|$10M|Licence - Individual - Builder|2017-07-26||
996,PROPERTYIQ,Simply Strata ,166816.0,100001863,,Z,SHENJIANG RENOVATIONS PTY LTD,Shenjiang Renovations,N,Builder,  ,,,,,0451 788 865,,sjrenovations18@gmail.com,,60621716345,R,,04/03/22 NEW-RECORD :,,29/04/2024,
996,PROPERTYIQ,Simply Strata ,166766.0,100001864,,Z,Empire Projects & Construction Group    PTY LTD,Gabriel,N,Builder,1 Albert Avenue  ,SYLVANNIA,NSW,2224,,0413 150 765,,admin@empirepcg.com,,46628817649,R,,04/03/22 NEW-RECORD :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001865,,X,WILLIAM TEOH,,N,,  ,,,,,,,,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,68431.0,100001866,,Y,SAFE ENVIRONMENTS,,N,,Unit 4 40 Bessemer Street 40 Bessemer Street,BLACKTOWN,NSW,2148,9621 3706,,,info@safeenvironments.com.au,,,R,,,,29/04/2024,Description|Status|Comments|Workers Compensation|2025-02-28||Professional Indemnity|2024-10-19|$10M|Public Liability|2024-10-19|$20m|
996,PROPERTYIQ,Simply Strata ,128173.0,100001867,,Y,Bob And Ben the Tree Men    ,Bob and Ben,N,Arborist," 36/3 -11 Flora St,   ",KIRRAWEE ,NSW,2232,,0419 208 540,,bobandben@treemen.com.au,,,U,,,,3/06/2024,Description|Status|Comments|Workers Compensation|2025-06-19||Public Liability|2024-09-24|$20M|
996,PROPERTYIQ,Simply Strata ,139913.0,100001868,,N,AUSRISK CONSULTING PTY LTD,Mike Blackler,N,,3/20 Bungan Street  ,MONA VALE,NSW,2103,9997 7412,0434 088 835,,mike@ausriskconsulting.com.au,,84141732738,R,,31/08/22 Expired PL :,,21/11/2022,Description|Status|Comments|Workers Compensation|2022-09-30||Public Liability|2022-08-30|$20M|Professional Indemnity|2022-09-30||
996,PROPERTYIQ,Simply Strata ,166782.0,100001869,,N,Bowral Legal    ,Ashlei Paget,N,Legal ,P. O. Box 2485  ,BOWRAL,NSW,2576,02 4862 3023,,,info@bowrallegal.com.au,,62604388909,R,,,,15/08/2023,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
996,PROPERTYIQ,Simply Strata ,121728.0,100001870,,Z,Pyrosolv Pty Ltd   ,Warrick Yeo,N,Fire,P. O. Box 1665  ,TUGGERANONG DC,ACT,2901,02 6260 2422,0447 352 599,,tim.connolly@pyrosolv.com.au,,93493460208,U,,,,29/04/2024,Description|Status|Comments|Workers Compensation|||Public Liability||$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100001871,,X,Ravensworth SP20683 SC    ,Beate Zanner,N,Strata Manager,8 Ben Street  ,GOULBURN,NSW,2580,,,,,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001872,,X,KATHRYN &  LYNN DOWSE,,N,,  ,,,,,,,kathyandgeoff@tpg.com.au,,,R,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,97195.0,100001873,,Y,Shane's Trees Pty Ltd   ,Debbie Perrin,N,Arborist,4 Cherana Place   ,KAREELA,NSW,2232,,0422 927 381,,info@shanestrees.com.au,,41604222684,U,,,,20/06/2024,Description|Status|Comments|Workers Compensation|2025-01-31||Professional Indemnity|2025-06-15|$5m|Public Liability / Product Liability|2025-06-30|$20m|
996,PROPERTYIQ,Simply Strata ,75679.0,100001874,,Y,Atkinson Vinden   ,Maureen,N,Legal ,P.O. Box 450  ,CHATSWOOD,NSW,2067,(02) 9411 4466,,,email@avlawyers.com.au,,,U,,,,24/06/2024,Description|Status|Comments|Professional Indemnity|2025-06-30||
996,PROPERTYIQ,Simply Strata ,186880.0,100001878,,Z,L'Orient Legal    ,Zoe Wei - Paralegal,N,Legal ,"Suite 604, Level 6, 265 Castlereagh Street 265 Castlereagh Street",SYDNEY,NSW,2000,02 9267 3885,,02 9267 3889,zoe.wei@lorientlegal.com.au,,,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,161491.0,100001879,,N,Dad & Dave's Tree Services  ,Dave Romyn,N,Tree Lopping,22 Monro Ave  ,KIRRAWEE,NSW,2232,02 9545 5559,0416 215 195,02 9545 5559,kellierowling@gmail.com,,94144889887,U,,,,29/04/2024,Description|Status|Comments|Workers Compensation|2023-12-31||Public Liability|2024-08-15|$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100001880,,Z,Konrads Concreting Pty Ltd,,N,,  ,,,,,,,,,36632418341,R,,08/03/22 Insufficient Information :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,166787.0,100001882,,Z,Hart Property Services   ,Aaron Hart,N,Gardener,41 Mary Street  ,MITTAGONG,NSW,2575,,0426 255 660,,hartpropertyservices1@gmail.com,,79583472135,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,159141.0,100001883,,Z,STRATA VALUATION CERTIFICATES,,N,,PO Box 250  ,NARELLAN,NSW,2567,,0411 189 904,,tim@stratavaluationcertificates.com.au,,29664025195,R,,04/03/22 NEW-RECORD :,,7/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001884,,X,The Agency    ,Krystal Diciaccio,N,Real Estate Agent ,  ,,,,,0413 693 550,,krystaldiciaccio@theagency.com.au,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,14489.0,100001885,,Z,MLC Lawyers        ,Jason Tjoeng,N,Legal ,P. O. Box 126  ,CABRAMATTA,NSW,2166,02 9726 888,0450 703 459,02 9726 8889,jason@mlclawyers.net,,,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,120204.0,100001886,,Y,Access & Security,Scott Akers,N,Garage doors,15 Dwyer Street  ,GYMEA,NSW,2227,0414 752 314,0414 752 314,,access_security@outlook.com,,31604542131,R,,Trades = Installation of Roller Doors: Shutters & Gates. Not Licenced for Security or Electrical Work.,,10/07/2024,Description|Status|Comments|Public Liability / Product Liability|2025-06-28|$20m|
996,PROPERTYIQ,Simply Strata ,121984.0,100001888,,Y,Gutter Boy Waverley   ,Kat,N,Gutters,P. O. Box 155  ,VAUCLUSE,NSW,2030,,0488 837 269,,accounts@gutterboy.net.au,,62457943572,U,, 13/10/16 SWMS/WHS&E Mgt held - filed externally ABN = Trust,,7/05/2024,Description|Status|Comments|OHS Certificate|2025-01-08||OHS Other||WHS Letter|Workers Compensation|2025-03-31||Public Liability / Product Liability|2025-04-30|$20M|OHS Trades Monitor accredited|2023-06-24||
996,PROPERTYIQ,Simply Strata ,0.0,100001889,,X,GAREMA LIGHTING PTY LTD,,N,,Unit 33 17 Lorraine Street 17 Lorraine Street,PEAKHURST,NSW,2219,029584 3512,,,info@garemalighting.com.au,,90619242303,R,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,3480.0,100001890,,N,Your Mobile Lawyer   ,Marija Higley,N,Legal ,P. O. BOX 142  ,BUNDANOON,NSW,2578,,0468 434 519,02 4884 4155,marija@yourmobilelawyer.com,,30433297952,U,,,,5/05/2022,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
996,PROPERTYIQ,Simply Strata ,0.0,100001891,,X,Commonwealth Bank   ,,N,Bank,  ,,,,,,,,,48123123124,U,,04/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,166765.0,100001892,,Z,EDMUND PARKS ELECTRICAL,Edmund Parks,N,,1391 Wombeyan Caves Road  ,HIGH RANGE,NSW,2575,,0408 499 499,,edmund@edmundparkselectrical.com.au,,11784638451,R,,04/03/22 NEW-RECORD :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,5703.0,100001894,,Z,HOME N DRY Pty Ltd,,N,,83 Magowar Road  ,GIRRAWEEN,NSW,2145,,0414 346 988,,Homendry@bigpond.com,,97150675639,R,,24/02/17 Expired PL :,,6/11/2023,Description|Status|Comments|Licence - Supervisor - Minor Trade Work Restricted to Damp Proofing; Waterproofing Technician - DAMP PROOFING ONLY  |2018-01-12||Public Liability - Damp Proofing; Water Proofing; Sub Floor Ventilation|2017-02-07|$5M|Licence - Company - Waterproofing Technician ; Minor Trade Work -DAMP PROOFING ONLY  |2017-06-23||Workers Compensation|2018-02-28||
996,PROPERTYIQ,Simply Strata ,0.0,100001895,,X,The Conveyancing Boutique   ,Jamie Gowen,N,Conveyancing ,P. O. Box 1291  ,NARELLAN,NSW,2567,02 4604 8288,0428 978 835,,jamie@conveyboutique.com.au,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001896,,X,OXLEY PARTNERS,,N,,PO BOX 956  ,BOWRAL,NSW,2576,4861 6917,,,narelleM@oxleypartners.com.au,,74173494851,R,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,81437.0,100001898,,Y,POSSUM BUSTERS PTY LTD,,N,Pest Control,PO Box 555  ,DEE WHY,NSW,2099,1300 66 33 72,,,admin@possumremoval.com.au,,11141199457,R,,,,27/06/2024,Description|Status|Comments|Workers Compensation|2025-06-30||Public Liability / Product Liability|2024-12-01|$20M|Licence -Catch & Release Possum Licence-|2024-07-31||
996,PROPERTYIQ,Simply Strata ,98270.0,100001899,,N,FUNNELL'S ELECTRICAL PTY LTD,,N,Electrical,5 Kirkham Street  ,NARELLAN,NSW,2567,4648 3244,,,electric@funnells.com.au,,76169676126,R,,,,29/04/2024,Description|Status|Comments|Licence - Company - Electrician|2026-06-18||Licence -Individual -Electrician |2026-07-18||Workers Compensation|2024-05-31||Public Liability & Professional Indemnity|2024-05-31|$20M|
996,PROPERTYIQ,Simply Strata ,52872.0,100001901,,Y,PRISTINE WINDOW & GUTTER CLEANING PTY LTD,,N,Gutters,PO Box 4038  ,OATLEY WEST,NSW,2223,9533 4476,0408 990 077,,admin@pwgc.com.au,,47137606896,R,,"Approved for gutter/window cleaning and roof tiling - approved for internal painting, restricted to a work limit of $5,000 per job for external painting",,5/07/2024,"Description|Status|Comments|Workers Compensation|2025-06-30||Public Liability|2024-07-31|$20M|Licence - Company - Roof Tiler, Roof Plumber|2026-10-13||Licence - Individual - Painter, Roof Tiler|2026-03-05||"
996,PROPERTYIQ,Simply Strata ,166783.0,100001902,,Z,David Petty Conveyancing Services  ,David Petty,N,Conveyancing ,P. O. Box 363  ,MIRANDA,NSW,1490,02 9531 1055,,,david@dpcs.net.au,,32700378796,U,,04/03/22 NEW-RECORD :,,8/03/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100001903,,X,Gubbins Moss vale,,N,,54 Berrima Road  ,MOSS VALE,NSW,2577,(02) 4869 7555,,,,,,U,,08/03/22 Not monitored by Trades Monitor :,,4/03/2022,
996,PROPERTYIQ,Simply Strata ,11735.0,100001904,,N,PBL Law Group,,N,,"Unit 5, 5 Colony Close  ",TUGGERAH ,NSW,2259,,,,hello@pbl.legal,,15142219190,R,,,,5/06/2024,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
