AGID,SOFTVEND,SOFTREG,SPID,TMID,TMREF,OK,Name,Contact,TID,Title,Address,Suburb,State,pCode,Phone,Mobile,faX,EMAIl,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
868,MAXSOFT,magiXstrata,150815,846,JADAN POOL,Z,Jadan Pool,,N,POOL & SPA,28 Orion Road JANDAKOT WA 6164,,,,9258 5000,0403 367 984,,receivables@jadanpoolrenovations.com.au,,68218300363,R,,,,1/05/2024,Not Monitored
868,MAXSOFT,magiXstrata,112364,848,TOTAL CONCRETE (WA),Z,TOTAL CONCRETE (WA),,N,Concreter,9 Eze Terrace HILLARYS WA 6025,,,,9401 2366,,,giulia@totalconcrete.com.au,,62997726746,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,852,FIBREQUATIC POOL CONVERSIONS,Z,FIBREQUATIC POOL CONVERSIONS,,N,POOL & SPA,Huntingdale WA 6110,,,,,0416 230 448,,klaus@fibrequatic.com,,42828206201,N,,,,,Not Monitored
868,MAXSOFT,magiXstrata,181368,854,KB SOLUTIONS,V,Keiran Burns,,N,General Repairs/Maintenance,,,,,,0414 647 631,,keiranburns73@gmail.com,,26015918358,R,,New Account,,28/02/2023,Validating
868,MAXSOFT,magiXstrata,55477,855,TERMICO PEST MANAGEMENT,Y,TERMICO PEST MANAGEMENT,,N,Pest Control,PO Box 1756 MALAGA WA 6944,,,,9443 9880,,,remittances@termico.com.au,,24074933869,R,,,,21/06/2024,Yes
868,MAXSOFT,magiXstrata,0,856,CUSTOM CONSTRUCTION,Z,Custom Constructions,,N,Paving,PO Box 118 MOUNT HAWTHORN 6915,,,,0418 916 480,0418 892 774,,craig@customconstructions.com.au,,29393773285,R,,,,27/10/2017,Not Monitored
868,MAXSOFT,magiXstrata,56136,857,LINKS SURVEYING,Y,LINKS SURVEYING,,N,Surveyor,PO Box 118 WILLETTON WA 6955,,,,9354 8511,,,info@linkssurveying.com.au,,55059735536,R,,,,9/10/2022,Yes
868,MAXSOFT,magiXstrata,81977,858,DBL PAINTING,Z,DBL Painting,,N,Painter,PO Box 90 GOSNELLS WA 6990,,,,0412 608 920,0412 608 920,,dblpainting@gmail.com,,99542820846,R,,14/02/19 Per Chris - We no longer live in gosnells as we had to sell.  We now rent in busselton.,,25/09/2018,Not Monitored
868,MAXSOFT,magiXstrata,150828,859,WA POOL LEAKS,Z,WA POOL LEAKS,,N,POOL & SPA,86 Anglesey Drive KARDINYA WA 6163,,,,,0408 096 408,,noel@wapoolleaks.com.au,,96047862918,R,,,,6/10/2017,Not Monitored
868,MAXSOFT,magiXstrata,0,860,PERINA PLUMBING & GAS,Z,PERINA PLUMBING & GAS,,N,PLUMBING & DRAINAGE,PO Box 1578 OSBORNE PARK WA 6916,,,,6377 8403,,,simon@perinagroup.com,,75604600286,R,,,,16/10/2017,Not Monitored
868,MAXSOFT,magiXstrata,202636,861,THORNLIE TOWING,Z,THORNLIE TOWING,,N,Towing,PO Box 5018 BECKENHAM WA 6107,,,,,0411 241 649,,terry@thornlietowing.com,,32165297441,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,136356,862,MEGASEALED AUSTRALIA,R,MEGASEALED AUSTRALIA,,N,Leak Detection,Unit 2/71 Truganina Road MALAGA WA 6090,,,,1300 658 007,,,greaterperth@megasealed.com.au,,38614782231,R,,Licence not Held : Work Limit $20 000.,,9/09/2024,Restricted
868,MAXSOFT,magiXstrata,202753,864,JRL BUILDING MAINTENANCE SERVI,V,JRL Building Maintenance Servi,,N,General Repairs/Maintenance,,,,,,0435 501 502,,jrlhandyman82@gmail.com,,40255224514,N,,,,9/09/2024,Validating
868,MAXSOFT,magiXstrata,129488,865,REAL ESTATE PLUS,Z,Real Estate Plus,,N,Managing Agent,PO Box 440 MIDLAND WA 6936,,,,,,,accountspm@realestateplus.com.au,,,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,866,PILGRIM FIRE SERVICES,Z,PILGRIM FIRE SERVICES,,N,Fire And Inspection,10 Whitely Street HAMMERSLEY WA 6022,,,,,0412 198 732,,pilgrimfireservices@bigpond.com,,34608523780,R,,,,18/02/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,868,PERTH BOUNDARY SURVEYS,Z,PERTH BOUNDARY SURVEYS,,N,Surveyor,14 Heritage Terrace GNANGARRA WA 6077,,,,,0408 901 877,,info@perthboundarysurveys.com.au,,22686913679,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,869,LK FENCING,Z,LK FENCING,,N,Fencing,PO Box 1480 FREEMANTLE WA 6160,,,,,0433 421 639,,ljmklandon@live.com.au,,46902686992,N,,,,,Not Monitored
868,MAXSOFT,magiXstrata,40350,870,D.A.M. PLUMBING P/L,Z,D.A.M. PLUMBING P/L,,N,PLUMBING & DRAINAGE,4 Hornsby Court KALLAROO WA 6025,,,,9403 5676,0417 184 256,,dam1@bigpond.net.au,,96210670747,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,129488,871,QUANTUM BUILDING SERVICES,Z,QUANTUM BUILDING SERVICES,,N,Builder,PO Box 4087 SUCCESS WA 6964,,,,0478 154 711,0478 154 711,,dave@quantumbuildingservices.com.au,,,R,,,,30/06/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,872,MICHAEL VESKOVICH,Z,MICHAEL VESKOVICH,,N,Cleaning,41/191 James Street NORTHBRIDGE WA 6003,,,,,0402 661 151,,mveskovich@gmail.com,,50293150217,N,,,,25/03/2019,Not Monitored
868,MAXSOFT,magiXstrata,111094,873,PALMERS PEST SOLUTIONS,N,PALMERS PEST SOLUTIONS,,N,Pest Control,PO Box 423 BAYSWATER WA 6933,,,,9271 9929,0433 355 974,,admin@palmerspsc.com.au,,37306316573,R,,13/11/23 Expired PL/PI :,,7/12/2023,No
868,MAXSOFT,magiXstrata,181394,874,PHIL'S SWIMMING POOL MAINTENAN,V,PHIL'S SWIMMING POOL MAINTENAN,,N,POOL & SPA,11/787 South Western Hwy BYFORD WA 6122,,,,,0433 049 467,,phillipmoeller@bigpond.com,,31525437331,R,,12/3/2015 Mail returned 02/04/13 Expired PL :,,20/12/2021,Validating
868,MAXSOFT,magiXstrata,5143,877,REFLECTIONS POOL & SPA,Z,Reflections Pool & Spa,,N,POOL & SPA,307 Preston Pt Road ATTADALE WA 6156,,,,9330 7330,0411 246 475,,chris@poolcare.net.au,,55092022412,R,,,,25/09/2018,Not Monitored
868,MAXSOFT,magiXstrata,79933,881,U.N. PLUMBING,Y,U.N. PLUMBING,,N,PLUMBING & DRAINAGE,13 Sandra Place WELSHPOOL WA 6106,,,,9362 1022,0407 089 573,,unplumbing@tornadorainhead.com,,64259727287,R,,,,10/01/2023,Yes
868,MAXSOFT,magiXstrata,0,882,FLEX FITNESS EQUIPMENT,Z,FLEX FITNESS EQUIPMENT,,N,Equipment / Hardware,455 Scarborough Beach Road OSBORNE PARK WA 6017,,,,,,,osbornepark@flexequipment.com.au,,24163627174,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,92008,883,LEWIS BLYTH & HOOPER,Z,LEWIS BLYTH & HOOPER,,N,Lawyer,PO Box 1315 CANNING BRIDGE WA 6153,,,,,,,SBlyth@lbandh.com.au,,90733744658,R,,26/8/22 PI sent email to strata req,,,Not Monitored
868,MAXSOFT,magiXstrata,203390,886,PROFESSIONAL TREE SOLUTIONS,V,PROFESSIONAL TREE SOLUTIONS,,N,Tree Lopping,"Unit 7, 35 Buckingham Drive WANGARA WA 6065",,,,9309 6852,0431 159 207,,nick@professionaltreesolutions.com.au,,82312544525,R,,,,27/03/2024,Validating
868,MAXSOFT,magiXstrata,186880,888,CENTRAL SYSTEMS,Z,CENTRAL SYSTEMS,,N,Waterproofing,PO Box 1198 OSBORNE PARK WA 6916,,,,1300 796 336,,,info@centralsystems.com.au,,,R,,,,31/01/2018,Not Monitored
868,MAXSOFT,magiXstrata,156671,889,ENGINEER PERTH,Z,ENGINEER PERTH,,N,Structural Engineer,26/443 Albany Highway VICTORIA PARK WA 6100,,,,6424 8129,,,admin@engineerperth.com.au,,,R,,,,7/02/2018,Not Monitored
868,MAXSOFT,magiXstrata,186880,890,WORKPOWER FIRE & ELECTRICAL,Z,WORKPOWER FIRE & ELECTRICAL,,N,Fire And Inspection,26 Quarry Way GREENFIELDS WA 6210,,,,9537 0700,,,assetmanagement@workpower.asn.au,,,R,,,,18/02/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,891,FREMANTLE GLASS,Z,FREMANTLE GLASS,,N,Glazier,PO Box 424 FREMANTLE WA 6162,,,,9336 2615,,,sales@fremantleglass.com.au,,72009197255,R,,,,7/05/2024,Not Monitored
868,MAXSOFT,magiXstrata,150826,892,PERTH PRESTIGE PLUMBING,Z,PERTH PRESTIGE PLUMBING,,N,PLUMBING & DRAINAGE,PO Box 400 HILLARYS WA 6923,,,,,432948728,,perthprestigeplumbing@iinet.net.au,,78161308354,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,54542,893,PERTH SECURITY SERVICES,Z,PERTH SECURITY SERVICES,,N,Security,20 Stack Street FREMANTLE WA 6160,,,,9335 5660,,,accounts@perthsecurityservices.com.au,,43120384572,R,,,,24/04/2018,Not Monitored
868,MAXSOFT,magiXstrata,202870,894,SIMON'S AAA LAWN MOWING,V,SIMON'S AAA LAWN MOWING,,N,Lawnmower,22 Dryandra Way THORNLIE WA 6108,,,,,0403 559 331,,sr.williams23@bigpond.com,,48726862311,R,,,,2/10/2020,Validating
868,MAXSOFT,magiXstrata,14129,895,OBAN GROUP,Q,OBAN GROUP,,N,Building Inspections,"Suite 6/L2, 896 Canning Hwy APPLECROSS WA 6153",,,,1300 997 746,,,worksf@obangroup.com.au,,Exempt,X,,29/4/24 Insufficient Information: No ABN,,22/02/2023,Query
868,MAXSOFT,magiXstrata,202740,896,KLEENHEAT,V,KLEENHEAT,,N,Gas Maintenance,PO Box 4184 MYAREE BC WA 6960,,,,,,,,,40008679543,R,,,,,Validating
868,MAXSOFT,magiXstrata,0,897,ROWSON'S PLUMBING SERVICES,Z,ROWSON'S PLUMBING SERVICES,,N,PLUMBING & DRAINAGE,"Unit 1, 36 Fleming Avenue CANNINGTON WA 6107",,,,9258 8848,,,admin@rowsons.com.au,,37092191707,R,,,,16/07/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,898,MR GRASS CUTTER,Z,MR GRASS CUTTER,,N,Lawnmower,HUNTINGDALE WA 6108,,,,,0431 375 299,,greg@mrgrasscutter.com.au,,54805379368,N,,,,19/03/2018,Not Monitored
868,MAXSOFT,magiXstrata,85336,899,PINNACLE GARAGE DOORS,N,PINNACLE GARAGE DOORS,,N,Garage Door Repairs,PO Box 2285 YOKINE SOUTH WA 6060,,,,6161 5665,0402 789 246,,info@pinnaclegaragedoors.com.au,,54095517212,R,,,,2/09/2024,No
868,MAXSOFT,magiXstrata,75971,903,COTTAGE ENGINEERING SURVEYS,Z,COTTAGE ENGINEERING SURVEYS,,N,Surveyor,PO Box 1611 OSBORNE PARK WA 6017,,,,9446 7361,,,accounts@cottage.com.au,,14584119422,R,,ABN=TRUST,,,Not Monitored
868,MAXSOFT,magiXstrata,152668,905,ROOFTEC,Z,ROOFTEC,,N,Roofing,PO Box 1018 INNALOO WA 6918,,,,,,,info@rooftec.com.au,,14828518141,R,,"20/01/20 Expired PL : No Licence held -work limit $20,000",,29/10/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,906,FISHERS CONTRACTING SERVICES,Z,FISHERS CONTRACTING SERVICES,,N,Unknown,56 Newton Street SPEARWOOD WA 6163,,,,,,,larry.fisher@optusnet.com.au,,14497595530,N,,,,23/08/2019,Not Monitored
868,MAXSOFT,magiXstrata,0,908,O'CONNORS PLUMBING AND GAS,Z,O'CONNORS PLUMBING AND GAS,,N,PLUMBING & DRAINAGE,3 Beatrice Street DOUBLEVIEW WA 6018,,,,,0412 933 411,,,,27500339603,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,909,SCA WA INC,Z,SCA WA INC,,N,,PO Box 8105 SUBIACO EAST WA 6008,,,,,,,accounts.wa@stratacommunity.org.au,,88839360415,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,186880,912,PJ COATINGS,Z,PJ COATINGS,,N,Roofing,,,,,9248 9005,,,enquiries@pjcoatings.com.au,,Exempt,X,,,,18/06/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,913,DARRENS PROPERTY MAINTENANCE,Z,DARRENS PROPERTY MAINTENANCE,,N,Handyman,,,,,,0413 055 281,,,,86658533446,R,,,,24/01/2019,Not Monitored
868,MAXSOFT,magiXstrata,0,915,RICK'S ROOFING,Z,RICK'S ROOFING,,N,Roofing,29 Elstree Avenue MENORA WA 6050,,,,9272 5761,0418 917 185,,rmorris1@internode.on.net,,44356121502,R,,,,11/07/2022,Not Monitored
868,MAXSOFT,magiXstrata,150819,916,LIGHTNING LOCK & KEY,Z,LIGHTNING LOCK & KEY,,N,Locksmith,PO Box 4095 ALEXANDER HEIGHTS WA 6064,,,,,0422 819 077,,accounts@lightninglockkey.com,,65166830142,R,,,,13/07/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,919,PERMACOAT,Z,PERMACOAT,,N,Roofing,PO Box 2380 MALAGA WA 6090,,,,9249 5955,,,permacoat@permacoat.com.au,,89646777157,R,,,,11/04/2022,Not Monitored
868,MAXSOFT,magiXstrata,202701,920,ARBORCOMM,V,ARBORCOMM,,N,Tree Lopping,PO Box 1568 MELVILLE SOUTH WA 6156,,,,,0438 942 346,,contact@arborcomm.com.au,,36326568928,R,,,,19/09/2024,Validating
868,MAXSOFT,magiXstrata,95225,922,MAGNA CONSTRUCTION SERVICES,N,MAGNA CONSTRUCTION SERVICES,,N,Builder,15 / 15 Profit Pass WANGARA WA 6065,,,,,0421 489 256,,info@magnacs.com.au,,78641126445,R,,,,6/02/2024,No
868,MAXSOFT,magiXstrata,0,924,L J CARPENTRY,Z,L J CARPENTRY,,N,Carpenter/General,19 Hartland Way WARNBRO WA 6198,,,,,0405 556 875,,luke_oz_@hotmail.com,,31141523990,N,,,,,Not Monitored
868,MAXSOFT,magiXstrata,14129,925,THE BBQ MAN,Q,THE BBQ MAN,,N,Cleaning,PO Box 107 BULLCREEK WA 6149,,,,9332 3353,,,info@bbqman.com.au,,,R,,29/4/24 Insufficient Information: No ABN,,,Query
868,MAXSOFT,magiXstrata,0,926,MILNERS BUILDERS,Z,Craig Milner,,N,Roofing,,,,,,0435 429 027,,milnersbuilders@gmail.com,,84624305300,R,,,,27/07/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,929,JB'S ASPHALT,Z,JB'S ASPHALT,,N,General Repairs/Maintenance,FORRESTFIELD WA 6058,,,,,0433 572 899,,info@jbsasphaltperth.com.au,,,R,,,,5/08/2018,Not Monitored
868,MAXSOFT,magiXstrata,122283,930,CCM CLEANING SERVICES,Y,CCM CLEANING SERVICES,,N,Cleaning,PO Box 2222 YOKINE WA 6060,,,,9249 7053,0467 880 288,,conr@ccmcleaning.com.au,,77340939954,R,,,,16/09/2024,Yes
868,MAXSOFT,magiXstrata,129488,932,KINGS CEILINGS & RENOVATIONS,Z,KINGS CEILINGS & RENOVATIONS,,N,Ceiling Repairs,PERTH,,,,0418 930 916,,,kingsceilings@bigpond.com,,,R,,,,9/08/2018,Not Monitored
868,MAXSOFT,magiXstrata,186880,934,GUNTILING,Z,GUNTILING,,N,Tiler,24 Altrincham Grove BUTLER WA 6036,,,,6323 5178,,,gregcannon@guntiling.com.au,,Exempt,X,,,,7/09/2018,Not Monitored
868,MAXSOFT,magiXstrata,0,935,PINNACLE LANDSCAPING & RETIC,Z,Pinnacle Landscaping & Retic,,N,Landscaping,PO Box 2494 MALAGA WA 6944,,,,9316 6831,,,pinnaclelandscaping@hotmail.com,,26612121230,R,,,,29/08/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,939,CORROSION CONTROL AUSTRALIA,Z,CORROSION CONTROL AUSTRALIA,,N,Roofing,907a Beaufort Street INGLEWOOD WA 6020,,,,0411 545 700,0477 577 819,,info@corrosioncontrolaustralia.com,,Exempt,X,,,,24/01/2019,Not Monitored
868,MAXSOFT,magiXstrata,202792,941,METERBOX LOCK,V,METERBOX LOCK,,N,Locksmith,2/5 Stewart Street SCARBOROUGH WA 6019,,,,,0416 044 420,,meterboxlock@gmail.com,,45460259113,R,,,,27/10/2023,Validating
868,MAXSOFT,magiXstrata,186880,943,TRADE HEROS,Z,TRADE HEROS,,N,"Gutters, Roof Plumbing",,,,,6296 5544,,,cherryprojectswa@gmail.com,,,R,,,,28/08/2018,Not Monitored
868,MAXSOFT,magiXstrata,202649,945,OLLIE'S IRRIGATION,Z,OLLIE'S IRRIGATION,,N,Reticulation,5 Fisher Street FORRESTDALE WA 6112,,,,,0433 270 773,,ollies.irrigation@gmail.com,,32234526369,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,203494,946,THE GATE & FENCE CO,V,THE GATE & FENCE CO,,N,,ASHFIELD WA 6054,,,,,,,sales@thegateandfenceco.com.au,,89008626762,R,,,,25/10/2023,Validating
868,MAXSOFT,magiXstrata,139662,947,POOL ASSIST & POOLTIME,Y,POOL ASSIST & POOLTIME,,N,POOL & SPA,"Unit 2, 106 Norma Road MYAREE W 6154",,,,9317 4088,,,admin@poolassist.com.au,,42801451506,R,,,,17/09/2024,Yes
868,MAXSOFT,magiXstrata,0,948,VPH CONSTRUCTION P/L,Z,VPH Construction P/L,,N,Builder,BALDAVIS WA 6171,,,,,0433 907 417,,vphconstructions@gmail.com,,39159841755,R,,,,16/06/2021,Not Monitored
868,MAXSOFT,magiXstrata,129488,950,FULL CURRENT ELECTRICS,Z,Full Current Electrics,,N,Electrical,,,,,,0421 865 728,,chris@fullcurrentelectrics.com.au,,,R,,,,28/09/2018,Not Monitored
868,MAXSOFT,magiXstrata,202454,951,D'ANGELO LEGAL,V,D'ANGELO LEGAL,,N,Legal,Level 3 849 Wellington Street WEST PERTH WA 6005,,,,,0407 440 739,,paul@dangelolegal.law,,17684096650,R,,,,,Validating
868,MAXSOFT,magiXstrata,186880,953,COLONEL'S MOWING,Z,COLONEL'S MOWING,,N,Lawnmower,CAMILLO WA 6111,,,,,0437 788 300,,info@colonelsmowing.com.au,,,R,,,,11/10/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,954,KURT'S PROPERTY MAINT & MOWING,Z,Kurt's Property Maint & Mowing,,N,Lawnmower,,,,,,0424 244 197,,kurt@kpmm.com.au,,,R,,,,11/10/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,955,GRANTS RESIDENTIAL SERVICES,Z,GRANTS RESIDENTIAL SERVICES,,N,POOL & SPA,,,,,,0412 093 196,,accounts@grantsresidential.com.au,,,R,,,,15/10/2018,Not Monitored
868,MAXSOFT,magiXstrata,150816,956,JAYJAYS LAWNS & HOME MAINT,R,JAYJAYS LAWNS & HOME MAINT,,N,Lawnmower,,,,,0438 803 386,0438 803 386,,jayjayslahm@gmail.com,,49619027841,N,,"Licence Not held. restricted to Work limit $20000 for Handyman job, Approved for Gardening :",,18/11/2022,Restricted
868,MAXSOFT,magiXstrata,88972,957,COREAIR,Z,COREAIR,,N,AIR CONDITIONING & HVAC,3/112 Briggs Street WELSHPOOL WA 6106,,,,1800 354 300,,,air@coreair.com.au,,25422491040,R,,5/12/18 Phone call made re Lic22/3/18 Licence letter emailed 8/3/18 Lic letter emailed,,11/12/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,958,PROJECT AIR CONDITIONING,Z,PROJECT AIR CONDITIONING,,N,AIR CONDITIONING & HVAC,24 Carbon Court OSBORNE PARK WA 6017,,,,9445 9999,,,becomfortable@projectair.com.au,,,R,,,,25/10/2018,Not Monitored
868,MAXSOFT,magiXstrata,129488,960,D A CHRISTIE PTY LTD,Q,D A CHRISTIE PTY LTD,,N,Equipment / Hardware,PO Box 8279 CARUUM DOWNS VIC 3201,,,,1300 135 227,,,admin@dachristie.com.au,,,R,,29/4/24 Insufficient Information: No ABN,,,Query
868,MAXSOFT,magiXstrata,0,962,CHRISTIE P/L,Z,CHRISTIE P/L,,N,Equipment / Hardware,CARRUM DOWNS VIC 3201,,,,,,,admin@dachristie.com,,31004637138,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,59765,964,GO WITH THE FLOW PLUMBING,Y,GO WITH THE FLOW PLUMBING,,N,PLUMBING & DRAINAGE,163 Copley Road UPPER SWAN WA 6069,,,,,0419 836 963,,info@gowiththeflowplumbing.com.au,,42129959691,R,,The individual performing the work must hold a plumbing licence,,17/09/2024,Yes
868,MAXSOFT,magiXstrata,155455,968,RELIABLE WINDOW CLEANING,Z,RELIABLE WINDOW CLEANING,,N,Cleaning,125 Lesmurdie ROAD LESMURDIE WA 6076,,,,0414 336 002,0478 742 241,,quotes@reliablewindowcleaning.com.au,,54801208063,R,,,,25/01/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,970,RYDER'S MAINTENANCE SERVICE,Z,RYDER'S MAINTENANCE SERVICE,,N,General Repairs/Maintenance,21 Redheart Drive THORNLIE WA 6108,,,,,0434 124 232,,michael58r@gmail.com,,79164820503,R,,,,30/05/2019,Not Monitored
868,MAXSOFT,magiXstrata,147540,971,HAYES PLUMBING,Z,HAYES PLUMBING,,N,PLUMBING & DRAINAGE,PO Box 149 COMO WA 6152,,,,9450 4860,0411 546 108,,hayesplumbing@iinet.net.au,,52671535769,R,,21/10/21 PL Letter emailed 08/09/21 Expired PL :,,29/06/2022,Not Monitored
868,MAXSOFT,magiXstrata,149156,972,D'ZYNE GARDEN AND LANDSCAPING,Z,D'ZYNE GARDEN AND LANDSCAPING,,N,Garden Maintenance,14 Glamorgan Street CANNINGTON WA 6107,,,,,0412 506 206,,dzyne.garden.landscaping@gmail.com,,54706496043,N,,18/9/19 PL req 08/04/19 Expired PL :,,28/11/2019,Not Monitored
868,MAXSOFT,magiXstrata,93340,974,MJ SMITH ELECTRICAL SOLUTIONS,Z,MJ SMITH ELECTRICAL SOLUTIONS,,N,Electrical,27B Gwelup Street KARRINYUP WA 6018,,,,,0412 847 925,,mjsmithelec@aapt.net.au,,16230123375,R,,09/04/21 Expired PL : l,,,Not Monitored
868,MAXSOFT,magiXstrata,186880,977,PERTH GARAGE DOORS,Z,PERTH GARAGE DOORS,,N,Roller Doors,PO Box 3226 BASSENDEAN WA 6942,,,,9279 4551,,,info@perthgaragedoor.com.au,,,R,,,,21/01/2019,Not Monitored
868,MAXSOFT,magiXstrata,155432,978,METRO HANDYMAN,Z,METRO HANDYMAN,,N,Handyman,24 Jamaican Road WAIKIKI WA 6169,,,,,0413 077 070,,pat4metro@yahoo.com.au,,61080732766,R,,"11/11/20 Expired PL : 14/11/19 No insurances attached to registration. Requested insurances: Restricted to work Limit $20,000",,5/08/2024,Not Monitored
868,MAXSOFT,magiXstrata,186880,980,PROJECT MAINTENANCE,Z,PROJECT MAINTENANCE,,N,General Repairs/Maintenance,,,,,6204 8116,0431 776 790,,info@projectmaintenanceperth.com,,,R,,,,24/01/2019,Not Monitored
868,MAXSOFT,magiXstrata,129488,983,THE BOREMAN,Q,THE BOREMAN,,N,Reticulation,"Unit 4, 55 Berriman Drive WANGARA WA 6065",,,,9307 5625,0412 237 571,,boreman@iinet.net.au,,,R,,29/4/24 Insufficient Information: No ABN,,,Query
868,MAXSOFT,magiXstrata,145380,984,HURRICANE AIR (WA) PTY LTD,N,Hurricane Air (Wa) Pty Ltd,,N,AIR CONDITIONING & HVAC,10 Peel Road COOGEE WA 6166,,,,,0401 198 530,,admin@hurricaneair.com.au,,33505722140,R,,"7/3/19 Phone ,message left email sent 2/11/18 Lic req",,19/07/2024,No
868,MAXSOFT,magiXstrata,202584,989,GW'S GARDEN MAINTENANCE,V,GW'S GARDEN MAINTENANCE,,N,Lawnmower,PO Box 1072 WANGARA WA 6947,,,,,0418 912 350,,gws_garden@hotmail.com,,28836974355,R,,,,13/09/2024,Validating
868,MAXSOFT,magiXstrata,82822,990,ZAMBEZI ELECTRICAL,Z,ZAMBEZI ELECTRICAL,,N,Electrical,PO Box 458 WILLETTON WA 6955,,,,9259 4450,,,shaun@zambezielectrical.com,,84139535603,R,,,,20/02/2019,Not Monitored
868,MAXSOFT,magiXstrata,0,991,WESTERN POWER,Z,WESTERN POWER,,N,Electrical,Locked Bag 2520 PERTH WA 6001,,,,13 10 87,,,enquiries@westernpower.com.au,,18540492861,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,203000,994,MISTER MOULD/PROMPT CARPET CL,V,MISTER MOULD/PROMPT CARPET CL,,N,Cleaning,30 Glenbrook Drive BALLAJURA WA 6066,,,,,0401 130 231,,info@mistermould.com.au,,55781003525,R,,,,12/01/2024,Validating
868,MAXSOFT,magiXstrata,181589,995,WA STUMP GRINDERS,V,WA STUMP GRINDERS,,N,Tree Lopping,488 Albany Hwy BEDFORDALE WA 6112,,,,,0408 920 682,,wa.stumpgrinders@gmail.com,,56567218221,R,,New Account,,24/02/2023,Validating
868,MAXSOFT,magiXstrata,0,997,TOBY'S GARDENS,Z,Toby's Gardens,,N,Garden Maintenance,BEDFORD WA 6052,,,,,0477 778 344,,tbaldrey@hotmail.com,,26544338485,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,155451,998,PERTH PICKER HIRE,Z,Perth Picker Hire,,N,Equipment / Hardware,BAYSWATER WA 6053,,,,,,,perthpickerhire@gmail.com,,41322571121,R,,"ABN=TRUST25/02/20 received Industrial Special Plant Insurance instead of PL, send req for PL:",,,Not Monitored
868,MAXSOFT,magiXstrata,129488,999,PERTH TREE PROFESSIONALS,Z,PERTH TREE PROFESSIONALS,,N,Tree Lopping,,,,,,0418 388 225,,info@perthtreepro.com.au,,,R,,,,28/03/2019,Not Monitored
868,MAXSOFT,magiXstrata,0,1000,PRINTING PERFECT,Z,PRINTING PERFECT,,N,Equipment / Hardware,PO Box 291 BYFORD WA 6122,,,,9495 2475,,,info@artlines.com.au,,24549189183,R,,,,25/01/2022,Not Monitored
868,MAXSOFT,magiXstrata,152640,1001,PRECISE BUILDING SOLUTIONS,Y,PRECISE BUILDING SOLUTIONS,,N,Builder,5 Robertson Street PERTH WA 6000,,,,0457 567 328,0457 567 328,,admin@precisewa.com,,55349574558,R,,,,18/09/2024,Yes
868,MAXSOFT,magiXstrata,202935,1004,RENOSCAPE,V,RENOSCAPE,,N,Garden Maintenance,62A Attwell Street LANDSDALE WA 6065,,,,,,,enquiries@renoscape.com.au,,51601559460,R,,,,13/09/2024,Validating
868,MAXSOFT,magiXstrata,0,1005,HILL'S CLEANING SERVICES,Z,HILL'S CLEANING SERVICES,,N,Cleaning,155 McCallum Road MUNDARING WA 6073,,,,,0405 173 634,,admin@hcs.mx,,14906115908,N,,,,12/05/2020,Not Monitored
868,MAXSOFT,magiXstrata,0,1007,JIM'S BUILDING MAINTENANCE,Z,JIM'S BUILDING MAINTENANCE,,N,General Repairs/Maintenance,8 Capper Place KARDINYA WA 6163,,,,,0411 114 106,,babak.badrian@jimsbuildingmaintenance.com.au,,64611569941,R,,,,5/04/2019,Not Monitored
868,MAXSOFT,magiXstrata,154068,1009,TOWNSEND BUILDING SERVICES,Z,TOWNSEND BUILDING SERVICES,,N,Builder,2/85 West Burleigh Road BURLEIGH HEADS QLD 4220,,,,6146 1125,0411 718 847,,perth.accounts@tbs.com.au,,98103883558,R,,,,8/04/2019,Not Monitored
868,MAXSOFT,magiXstrata,155460,1010,VENTURINI PAINTING,Z,VENTURINI PAINTING,,N,Painter,174 Comic Court Circuit DARLING DOWNS WA 6155,,,,,0418 902 257,,venturini6@bigpond.com,,75274023216,R,,,,26/08/2020,Not Monitored
