AGID,SOFTVEND,SOFTREG,SPID,TMID,TMREF,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,59878.0,1571,THE LONE DRAINER,Y,The Lone Drainer & Pronto,,N,,PO Box 122 Randwick NSW 2031,,,,,,,info@thelonedrainerandpronto.com.au,,59003351335,R,,,,5/04/2020,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1572,BONDI ELECTRICAL DO NOT USE,Z,Bondi Electrical Pty Ltd OLD,,N,,3/33 Birriga Rd Bellevue Hill NSW 2023,,,,,,,bondielectrical@gmail.com,,21140355844,R,,,,5/10/2017,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,109440.0,1573,ARRISED GLASS,N,ARRISED GLASS,,N,Glass,2/112 Mount Street COOGEE NSW 2034,,,,,0415 623 187,,arrisedglass@yahoo.com.au,,,N,,05/11/18 Expired PL :,,26/09/2016,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,78363.0,1574,WHIPPS WOOD CONSULTING,Z,WHIPPS WOOD CONSULTING,,N,,Lower Ground Floor 48 Alfred Street Milsons Point NSW 2061,,,,02 89238444,,,,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1575,HERBERTGEER,Z,Herbert Geer,,N,,12/77 King St Sydney NSW 2000,,,,,,,,,21228101686,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1576,MITON METAL ROOFING,Z,A.J Seddon,,N,,9 Coogee Street Randwick NSW 2031,,,,402138507,,,,,27112586187,R,,,,8/03/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,66470.0,1577,ECO MAINTENANCE,A,ECO MAINTENANCE,,N,Handyman,11 First St Ashbury NSW 2193,,,,02 97994971,406492423,,info@ecomain.com.au,,70544606912,R,,,,14/06/2024,Alert
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,22205.0,1578,A N CLEANING MAINTEN.,Y,A N Cleaning Maintenance,,N,,PO Box 6038 North Ryde NSW 2113,,,,95887440,431612264,,antonio.nobrega@bigpond.com,,81956998212,R,,Workers Compensation not required.,,10/09/2014,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1110.0,1579,MAGIC OF PAINTING,N,MAGIC OF PAINTING,,N,,23 Murriverie Rd North Bondi NSW 2026,,,,,416203277,,,,,R,,06/07/22 Expired PL :,,9/05/2014,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1580,TVSAT,Z,TVSAT,,N,,6/66 Whiting St Artarmon NSW 2034,,,,,,,,,89859171388,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,51621.0,1581,CORA BIKE RACK P/L,Z,CORA BIKE RACK P/L,,N,,GPO Box 634 SYDNEY NSW 2001,,,,1800249878,,1800249879,,,45079353254,N,,,,18/03/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,113971.0,1582,UNISTOR GLOBAL PTY LTD,Z,UNISTOR GLOBAL PTY LTD,,N,,PO Box 268 Rutherford NSW 2320,,,,1300 137 220,,1300 137 222,,,33158832841,N,,,,17/07/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1583,AQUENTA CONSULTING PTY LTD,Z,AQUENTA CONSULTING PTY LTD,,N,,Level 10 67 Albert Avenue Chatswood NSW 2067,,,,,,,,,15007406840,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1584,MGP CIVIL CONTRACTORS,Z,MGP CIVIL CONTRACTORS,,N,,PO Box 3492 Dural NSW 2158,,,,02 9651 2229,,296515434,,,74074366699,N,,,,19/03/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,2704.0,1585,ARROW GLASS,Z,ARROW GLASS,,N,,29 Fraser St Dulwich Hill NSW 2203,,,,414410830,,,,,89082566165,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1586,FIRST CLASS CARPET CLEANING,Z,FIRST CLASS CARPET CLEANING,,N,,PO Box 342 Menai Central Menai NSW 2234,,,,411577212,,,,,39166513428,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,87774.0,1587,BORESI PTY LTD,Z,BORESI PTY LTD,,N,,PO Box 12 St Marys NSW 1790,,,,9832 7800,,,,,49003063367,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,85515.0,1588,GARDEN ENVY,Y,GARDEN ENVY,,N,,208 Nelson Street Annandale NSW 2038,,,,,,,,,32765248781,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,13268.0,1589,GKG BUILDING SERVICES,N,Gkg Building Services Pty Ltd,,N,,14 Ludgate Street Roselands NSW 2196,,,,,408257218,,,,39168524507,R,,22/03/23 Expired PL :,,20/12/2022,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1590,MILLENIUM FIRE SERVICES,Z,MILLENIUM FIRE SERVICES,,N,,364 Stoney Creek Road Kingsgrove NSW 2208,,,,297030568,411784701,297030568,,,52116908546,N,,,,25/03/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1591,SHIRE TIMBER FLOORING CO.,Z,SHIRE TIMBER FLOORING CO.,,N,,18a Carrington Rd Randwick NSW 2031,,,,93263023,,,,,19108299798,R,,,,22/03/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,66825.0,1592,SECURACORE ELECTRONIC SEC,N,SECURACORE ELECTRONIC SEC,,N,,PO Box 831 PENRITH NSW 2750,,,,1300 856 612,,296312550,,,27090606492,R,,11/05/2021- WC requested :,,22/01/2016,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,93440.0,1593,AE&D PTY LTD,Z,AE&D PTY LTD,,N,,Suite 3.04 55 Miller St Pyrmont NSW 2009,,,,,,,,,15149587495,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1594,DEMLAKIAN CONSULTING ENGINEERS,D,DEMLAKIAN CONSULTING ENGINEERS,,N,,PO Box 6553 North Sydney NSW 2059,,,,,,,,,25270948695,R,,,,,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,55110.0,1595,HWL EBSWORTH LAWYERS,X,HWL EBSWORTH LAWYERS,,N,,PO Box 3 Collins Street West Melbourne VIC 8007,,,,,,93348529,sgarcia@hwle.com.au,,37246549189,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1596,URBAN UPKEEPERS,Z,URBAN UPKEEPERS,,N,,PO Box 106 Rosebery NSW 2018,,,,,,,,,12341187706,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1597,DANIEL SJ ELECTRICAL,Z,DANIEL SJ ELECTRICAL,,N,,1A Third Avenue Eastwood NSW 2122,,,,298770287,416286636,298770287,,,88685928681,N,,,,5/04/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1598,AUBURN CITY COUNCIL,X,AUBURN CITY COUNCIL,,N,,PO Box 118 Auburn NSW 1835,,,,,,,,,63914691587,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1599,BULLIVANT & ASSOCIATES PTY LTD,Z,Bullivant Associates Pty Ltd,,N,,20 Macarthur Drive Wilton NSW 2571,,,,,,,,,15002665974,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,40904.0,1600,B M DEAN ELECTRICAL,Z,B M DEAN ELECTRICAL,,N,,14 Dennis Avenue Wahroonga NSW 2076,,,,,,,,,67714308891,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,102646.0,1601,PURE CONTRACTING,Z,PURE CONTRACTING,,N,,4/31-33 Nyrang Street Lidcombe NSW 2141,,,,02 8016 2400,,02 8016 2499,,,54154400950,N,,,,12/04/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,26423.0,1602,PESTIGE SOLUTIONS,Y,PESTIGE SOLUTIONS,,N,,11/35 Wurrook Circuit Taren Point NSW 2229,,,,95442580,,,info@pestigesolutions.com.au,,86409695117,N,,ABN=TRUST 4/11/2022 - SMWS held - filed externally,,2/04/2020,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,732.0,1603,A & J CARLE,Z,A & J CARLE,,N,,12 Dolphin St Randwick NSW 2031,,,,,,,,,67565329215,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1604,ELECTROSPEC,Z,ELECTROSPEC,,N,,PO Box 371 Rosebery NSW 1445,,,,,412228827,,,,24036417603,N,,,,20/09/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,85822.0,1605,FRAZER ACCESS PTY LTD,Y,FRAZER ACCESS PTY LTD,,N,,PO Box 3188 Tamarama NSW 2026,,,,02 9519 0013,403923384,295190013,frazer@frazeraccess.com.au,,67118821828,N,,,,6/05/2021,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1606,LOCKSMITH GUILD OF AUSTRALIA,X,LOCKSMITH GUILD OF AUSTRALIA,,N,,PO Box 925 Moss Vale NSW 2577,,,,1800636272,,,,,13903061955,N,,,,13/05/2013,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1607,TIM COX LOCKSMITH,Z,TIM COX LOCKSMITH,,N,,PO Box 897 Randwick NSW 2031,,,,0427 237 770,,02 80651802,,,40719868853,N,,,,14/05/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1608,COSTS PLUS PTY LTD,Z,COSTS PLUS PTY LTD,,N,,21 Cook Rd Centennial Park NSW 2021,,,,,,,,,37141154727,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,14043.0,1609,.,Y,.,,N,Garden Care,P.O. Box 627 Milsons Point.NSW.2061,,,,,,99573109,bhowlett@bigpond.com,,,R,,,,15/05/2013,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,516.0,1610,AGC PLUMBING DIVISION,N,AGC Roof Maintenance,,N,,PO Box 856 Broadway NSW 2007,,,,,,,receivables@agcroof.com.au,,64074651273,R,,17/11/20 This division now closed. Only trading under ConID 633 per Andy Dunn.,,20/09/2018,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,15941.0,1611,MANNA LANDSCAPES,Z,MANNA LANDSCAPES,,N,,6 Aldinga Pl Forestville NSW 2087,,,,,,,,,67063762078,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1612,TRANSLATIONZ,X,TRANSLATIONZ,,N,,1 Queens Road Suite 413 Melbourne VIC 3004,,,,,,,,,64103334523,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1613,SCOTT BUILT PTY LTD,Z,SCOTT BUILT PTY LTD,,N,,PO Box 7015 Alexandria NSW 2015,,,,,,,,,46115680996,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1614,JB WROUGHT IRON,Z,John Bransby Wrought Iron,,N,,5 Stark St Coogee NSW 2034,,,,,,,info@jbwi.com.au,,68106187820,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,86304.0,1615,SECTEC SECURITY GROUP,Z,SECTEC SECURITY GROUP,,N,,142 Arden Street Coogee NSW 2034,,,,1300 368 877,414474999,296655191,,,16121927080,N,,,,1/07/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,122101.0,1616,ACCESS FIRST CONSULTING P/L,Z,ACCESS FIRST CONSULTING P/L,,N,,158 Macquarie Road Greystanes NSW 2145,,,,1300 770 700,,,,,46473715453,N,,,,3/07/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,119870.0,1617,O'SHEA CLEANING,Z,O'SHEA CLEANING,,N,,1 Mrs Macquarie Sydney NSW 2000,,,,,410721951,288408318,,,,N,,,,22/07/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,13917.0,1618,ADVANCED DOORS,Z,Advanced Metal Door Frames,,N,,Unit 5 42 Beaumont Road Mt Kuring-gai NSW 2080,,,,02 9457 7901,414912295,294577902,,,42076510060,R,,,,23/07/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,8095.0,1619,ASAP WATERPROOFING SPECIALIST,Z,ASAP WATERPROOFING SPECIALIST,,N,,KINGSFORD NSW 2032,,,,02 93146298,0425 244 087,,,,76003626444,N,,,,5/08/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,58738.0,1620,WP WATERPROOFERS,Z,WP WATERPROOFERS,,N,,3/12/18 Lane Cove Road RYDE NSW 2112,,,,1300928370,412153000,,,,,N,,,,5/08/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,7761.0,1621,VIC RAMOS PTY LTD,Z,VIC RAMOS PTY LTD,,N,,157 King Street MASCOT NSW 2020,,,,418278591,,296692483,,,75060527773,N,,,,3/02/2014,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1622,A1 WINDOW CLEANING,Z,A1 WINDOW CLEANING,,N,,Level 1 111 Mulga Rd Oatley NSW 2223,,,,295944495,410783952,295809937,a_1windows@icloud.com,,97682981358,R,,,,24/08/2017,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1740.0,1623,ADIS AUTOMATIC DOOR,Y,ADIS AUTOMATIC DOOR,,N,,3/413 Victoria Street Wetherill Park NSW 2164,,,,97574600,,97574233,maintenance@autodoors.com.au,,62083274524,N,,Not licensed for security work such as electronic locking and door strikes.  Licensed electrician :,,25/01/2022,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,49160.0,1624,G & P FLOORSANDING,Z,G & P FLOORSANDING,,N,,43B Robinsons St Eastlakes NSW 2018,,,,,,,,,25080287083,R,,,,9/10/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,133030.0,1625,TIMELESS COMMERCIAL CLEAN,Y,TIMELESS COMMERCIAL CLEAN,,N,,PO Box 20305 World Square NSW 2002,,,,425217355,,,accounts@timelesscommercial.com.au,,53602804428,R,,,,5/09/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,15703.0,1626,MCH HOLDINGS PTY LIMITED,N,MCH Holdings Pty Ltd,,N,,24 Mulbring Street MOSMAN  NSW  2088,,,,9969 1599,,9969 9814,robert@wellstructured.com.au,,28000694039,R,,04/10/19 Expired PI :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1175.0,1627,CLEANAWAY,Y,CLEANAWAY,,N,,PO Box 5072 BRISBANE QLD 4001,,,,131339,,,accountsreceivable@cleanaway.com.au,,79000164938,R,,,,17/07/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,154613.0,1628,DITEC AUTOMATIC GATES & DOORS,Z,DITEC AUTOMATIC GATES & DOORS,,N,,11/13 Foundry Road Seven Hills NSW 2147,,,,289997857,,296748209,,,,N,,,,15/10/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,134783.0,1629,DOCTOR CLOTHESLINE,Z,DOCTOR CLOTHESLINE,,N,,,,,,97456626,407585691,,,,,N,,,,23/10/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1630,POWER WASH,Z,Gary Guglielmi,,N,,39 Dawn Cres Mt Riverview NSW 2774,,,,415972645,,,info@powerwashaustralia.com.au,,31264235324,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,205431.0,1631,EASTERN SUBURBS EMERGENCY PLUM,Z,Eastern Suburbs Emergency,,N,,PO BOX 3459 TAMARAMA NSW 2026,,,,,410522799,,esepinvoices@gmail.com,,60766522913,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1632,UNMARKED CLEANING SOLUTIONS,Z,UNMARKED CLEANING SOLUTIONS,,N,,1/225 King St Mascot NSW 2020,,,,,,,,,26759364812,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,15549.0,1633,"CLIVE LUCAS, STAPLETON",Y,"Clive Lucas, Stapleton &",,N,,155 Brougham St Kings Cross NSW 2011,,,,,,,,,60763960154,R,,ABN=TRUST,,17/07/2015,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,13672.0,1634,BONDI STONE (AUST),N,Bondi Stone (Aust),,N,,PO Box 3097 St Pauls NSW 2031,,,,,,,,,54079104608,R,,27/07/20 Expired PL : Stonemasonry,,12/01/2014,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,13885.0,1635,ENERGY MANAGEMENT SERVICES,Z,ENERGY MANAGEMENT SERVICES,,N,,14/778-786 Old Illawarra Rd Menai NSW 2234,,,,,,,,,16609029738,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,115986.0,1636,PITTWATER WINDOW CLEANING,Z,PITTWATER WINDOW CLEANING,,N,,202 Hudson Parade Clareville NSW 2107,,,,,,,,,54859240297,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1637,LIVINGSTONE & COMPANY LAWYERS,Z,LIVINGSTONE & COMPANY LAWYERS,,N,,"Studio 8, 147 Brougham Street Woolloomooloo NSW 2011",,,,93573588,,93269244,email@livingstonelawyers.com,,62071380360,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1638,MC WATERPROOFING CONSULTANTS,Z,MC Waterproofing Consultants,,N,,16 Warwick Pde Castle Hill NSW 2154,,,,,,,,,25977613918,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1639,R. MARTIN PLUMBING,Z,R. MARTIN PLUMBING,,N,,PO Box 319 Gymea NSW 2227,,,,,,,,,35649502338,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1640,ALPINE BUILDING MAINTENANCE,Z,ALPINE BUILDING MAINTENANCE,,N,,PO Box 4112 Maroubra South NSW 2035,,,,296611640,402833996,296611640,,,49873514138,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,17812.0,1641,ELECTRONAT ALARMS & ELECTRONIC,N,Electronat Alarms &,,N,,38 Kenilworth St Bondi Junction NSW 2022,,,,,,,,,93397702311,R,,7/5/24 PL Lic letter emailed 27/9/23 Expired Lic letter emailed  ABN=Trust,,17/06/2015,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,95251.0,1642,BONDI CARPETS PTY LTD,Z,BONDI CARPETS PTY LTD,,N,,64 Bronte Rd Bondi Junction NSW 2022,,,,,,,,,60151690792,R,,,,20/11/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1643,AARIVAL GLASS & MIRRORS,Z,AARIVAL GLASS & MIRRORS,,N,,92 Old South Head Rd Woollahra NSW 2025,,,,,,,,,34016800814,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,68042.0,1644,DOWNER EDI ENGINEERING PTY LTD,N,DOWNER EDI ENGINEERING PTY LTD,,N,,PO Box 439 Tullamarine VIC 3043,,,,,,,,,66057593503,R,,01/11/17 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,188726.0,1645,SUMMIT ELECTRICAL SERVICES,Z,SUMMIT ELECTRICAL SERVICES,,N,,2 Woodland St Coogee NSW 2034,,,,,,,,,,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1646,R.E.M METAL FABRICATION,Z,R.E.M METAL FABRICATION,,N,,302 Somerville Road Hornsby Heights NSW 2077,,,,,417259684,294764699,,,22081544843,N,,,,16/12/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1647,MRW PLUMBING,Z,MRW PLUMBING,,N,,90 Wilson St Botany NSW 2019,,,,,,,,,19467497151,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1648,VLADIMIR ROUHLIADEFF & ASSOC,Z,Vladimir Rouhliadeff &,,N,,PO Box 868 Liverpool NSW 1871,,,,,,,,,90003034375,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,669.0,1649,ANDERSON PLUMBING,Y,Anderson Plumbing Pty Ltd,,N,PLUMBING,30 Milford St Randwick NSW 2031,,,,,,,office@andersonplumbing.com.au,,43003612968,R,,,,18/06/2020,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1650,A.W.A PAINTING GROUP PTY LTD,Z,A.W.A PAINTING GROUP PTY LTD,,N,,69 Wentworth Rd Vaucluse NSW 2030,,,,,,,,,54162472611,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,49367.0,1651,WARREN SAUNDERS INSURANCE,X,Warren Saunders Insurance,,N,,Level 2 550 Princess Highway KIRRAWEE NSW 2232,,,,9587 3500,,95873442,theteam@wsib.com.au,,77044195121,R,,EXEMPT,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,41555.0,1652,NORDON JAGO ARCHITECTS P/L,Z,NORDON JAGO ARCHITECTS P/L,,N,,PO Box 254 Annandale NSW 2038,,,,9517 2822,,95172833,,,36050045755,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,46485.0,1653,QUATRIX COMMUNICATIONS,Y,QUATRIX COMMUNICATIONS,,N,,PO Box 238 Summer Hill NSW 2130,,,,95543487,,95543409,info@quatrix.com.au,,84079602083,R,,17/7/17 SWMS held - see in scanned section under 'General Insurance',,25/08/2023,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1654,VILAS METAL FABRICATIONS,Z,VILAS METAL FABRICATIONS,,N,,30 Cottam Ave Bankstown NSW 2200,,,,97072255,,97081633,,,12003950178,R,,,,20/01/2014,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1655,SPS BRAND MANAGEMENT,Z,SPS BRAND MANAGEMENT,,N,,PO Box 1416 Mona Vale NSW 1660,,,,,,,,,32000781537,R,,,,28/03/2014,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1656,TERRASET STONEMASONS,Z,TERRASET STONEMASONS,,N,,PO Box 240 Newport NSW 2106,,,,99974876,404184454,,terraset@hotmail.com,,59589213255,R,,,,24/01/2014,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1657,NSW BUILDING CONSULTANTS,Z,NSW Building Consultants,,N,,PO Box 462 Castle Hill 1765,,,,9899 6112,,,,,49003226113,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1658,LEICHHARDT COUNCIL,X,LEICHHARDT COUNCIL,,N,,PO BOX 45 LEICHHARDT   2040,,,,02 93679222,,293679111,,,92379942845,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,9363.0,1659,CUTLER & WRIGHT,A,Cutler & Wright Property,,N,Builder,356c Burns Bay Road Linley Point NSW 2066,,,,94187774,419997799,94186667,,,11083578072,R,,"LR 05/04/24 - received receipts for comp licence, restricted to work up to $5k include labour, materials, and GST",,25/08/2015,Alert
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1660,PAUL DAWSON PLUMBING,Z,Paul Dawson,,N,,12 Bimbadeen Crescent Frenchs Forest NSW 2086,,,,0417 684 150,,,,,32867016409,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,103747.0,1661,WETAROLL PTY LTD,N,WETAROLL PTY LTD,,N,,Unit 27 9 Salisbury Road CASTLE HILL      2154,,,,288503227,,288503534,wayne@wetaroll.com.au,,47002638119,R,,03/12/18 Expired PL : : Wallpaper installation,,3/03/2014,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,85457.0,1662,LEXICON CONTRACTING PTY LTD,N,LEXICON CONTRACTING PTY LTD,,N,,109 Wellington St Bondi NSW 2026,,,,,,,woo6144@gmail.com,,30096836243,R,,Does not wish to register. contractor requested deletion,,15/04/2016,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1102.0,1663,SYDNEY PROPERTY MAINTENANCE,N,SYDNEY PROPERTY MAINTENANCE,,N,,PO Box 1672 Bondi Junction 1355,,,,,,,alan@sydneypropertymaintenance.com.au,,65003167940,R,,"08/06/22: Called Alan, confirmed he doesn't work for strata and does not wish to be contacted.",,24/06/2016,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1664,SCOTT VAN BREE,Z,SCOTT VAN BREE,,N,,34 Selwyn St Paddington NSW 2021,,,,9331 5660,418213706,,,,28922894527,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,83665.0,1665,JANE CRITTENDEN LAWYER,X,JANE CRITTENDEN LAWYER,,N,,GPO Box 4623 Sydney NSW 2001,,,,9238 0500,,9238 0700,lucy@janecrittendenlawyer.com.au,,62021410180,R,,21/9/2016 SWMS not required,,4/05/2018,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,19982.0,1666,FRONTROW PLUMBING PTY LTD,Z,FRONTROW PLUMBING PTY LTD,,N,,PO Box 2972 Caringbah NSW 1495,,,,95265505,,,,,76106391155,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1667,TRANSPERFECT,X,TransPerfect Translations Ltd,,N,,"Level 26, 1 Bligh Street Sydney NSW 2000",,,,,,,,,62122919153,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1668,SYD BOGAN,X,SYD BOGAN,,N,,3/11 Waverley Crescent Bondi Junction NSW 2022,,,,,,,,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1669,MACONACHIE & PARTNERS PTY LTD,Z,MACONACHIE & PARTNERS PTY LTD,,N,,PO Box 158 Thornleigh NSW 2120,,,,,,,,,75071478110,R,,,,27/03/2014,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1670,MARK BROWN ELECTRICAL,N,MARK BROWN ELECTRICAL,,N,,15/11-15 Gilbert St Sydney NSW 2030,,,,,,,,,55165821210,R,,,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,103054.0,1671,THE GREEN GUYS GROUP,Y,THE GREEN GUYS GROUP,,N,,2/176 Euston Road ALEXANDRIA NSW 2015,,,,1300511875,,,,,28143063263,R,,lighting & Solar design advice specification,,17/04/2015,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,1672,UMEA PTY LTD,X,UMEA PTY LTD,,N,,1/25 Macquarie Road Earlwood NSW 2206,,,,416568198,,,,,94163706410,R,,,,30/04/2014,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,43085.0,1673,ATLAS PLUMBING,N,ATLAS PLUMBING,,N,,12 Beattie Avenue DENISTONE EAST NSW 2112,,,,298085551,418222360,,,,77002611065,R,,,,11/04/2014,No
